id,name,author,price,url,image_url,description,categories,created_at,updated_at,page,effect_all_classification,effect_all_classification_with_comments,effect_res_classification,effect_res_classification_with_comments,props_all_classification,props_all_classification_with_comments,props_res_classification,props_res_classification_with_comments
463564,Liberty Vanish 1.1 by Masuda,Masuda,30.0,https://www.penguinmagic.com/p/20870,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25614a-67884d85214ab.png,"Statue of Liberty disappears!? The famous David Copperfield's Vanishing Statue of Liberty, which he performed in the TV show, is now made easy. Of course, we can't vanish the real Statue of Liberty, but Statue of Liberty in t","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:56:29.129301,2025-04-13 16:56:29.129302,20870,Vanish (0.95); Transformation (0.80),"Vanish (0.95) - The main effect is the disappearance of the Statue of Liberty, which is explicitly mentioned in the description.; Transformation (0.80) - The description mentions that the Statue of Liberty is transformed or made to disappear, which could be considered a transformation effect.",Vanish (0.95); Transformation (0.80),"Vanish (0.95) - The main effect is the disappearance of the Statue of Liberty, which is explicitly mentioned in the description.; Transformation (0.80) - The description mentions that the Statue of Liberty is transformed or made to disappear, which could be considered a transformation effect.",magic apparatus (0.90),magic apparatus (0.90) - The product likely includes a specialized apparatus or device to achieve the Statue of Liberty vanish effect.,magic apparatus (0.90),magic apparatus (0.90) - The product likely includes a specialized apparatus or device to achieve the Statue of Liberty vanish effect.
463655,Luxury Close-Up Bag (Black) by TCC,TCC,36.9,https://www.penguinmagic.com/p/20871,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25615a-67884dd54ba34.png,"I know that today you want to present more and more magic to your audience,  so, we are here to help you solve the problem of storage and organization.No more messy desktops.No more worrying about classifying and segregating","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:56:57.608381,2025-04-13 16:56:57.608383,20871,Transformation (0.80); Vanish (0.70); Production (0.60),"Transformation (0.80) - The description mentions that the product helps with storage and organization, which suggests the main effect could be transforming a messy desktop into a well-organized one.; Vanish (0.70) - The description mentions no more messy desktops, which could imply the vanishing of clutter.; Production (0.60) - The product may help produce a more organized workspace.",Transformation (0.80); Vanish (0.70),"Transformation (0.80) - The description mentions that the product helps with storage and organization, which suggests the main effect could be transforming a messy desktop into a well-organized one.; Vanish (0.70) - The description mentions no more messy desktops, which could imply the vanishing of clutter.",magic apparatus (0.90),magic apparatus (0.90) - The Luxury Close-Up Bag is likely a physical product that serves as a magic apparatus to help organize and store other props.,magic apparatus (0.90),magic apparatus (0.90) - The Luxury Close-Up Bag is likely a physical product that serves as a magic apparatus to help organize and store other props.
463656,Magnetic Die (White) by Iarvel Magic,Iarvel Magic,15.0,https://www.penguinmagic.com/p/20872,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25616a-67884e03ea9fa.png,"These beautifully made Iarvel Magnetic Dice are the ideal addition to Espionage. Even when this magnetic die is kept inside the hand of the spectator, Espionage can still detect it up to 15 centimeters away.  WHAT YOU WILL RE","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:56:57.611565,2025-04-13 16:56:57.611565,20872,Mentalism (0.90); Impossible Object (0.80); Control / Forcing (0.70),"Mentalism (0.90) - The product description mentions that the magnetic die can be detected by the spectator even when kept inside their hand, suggesting a mentalism-based effect.; Impossible Object (0.80) - The magnetic die itself could be considered an impossible object, as it defies the normal properties of a die.; Control / Forcing (0.70) - The ability to detect the magnetic die even when its hidden in the spectators hand could be used to control or force a specific outcome.",Mentalism (0.90); Impossible Object (0.80); Control / Forcing (0.70),"Mentalism (0.90) - The product description mentions that the magnetic die can be detected by the spectator even when kept inside their hand, suggesting a mentalism-based effect.; Impossible Object (0.80) - The magnetic die itself could be considered an impossible object, as it defies the normal properties of a die.; Control / Forcing (0.70) - The ability to detect the magnetic die even when its hidden in the spectators hand could be used to control or force a specific outcome.",gimmick (0.90),gimmick (0.90) - The magnetic die is a specialized prop that enables the described effects.,gimmick (0.90),gimmick (0.90) - The magnetic die is a specialized prop that enables the described effects.
463657,Industrial Revelation (Gimmicks and Online Instructions) by Jamie D. Grant,Jamie D. Grant,124.95,https://www.penguinmagic.com/p/20873,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25617a-67884e386071e.png,Astound every audience with a mind-bending close-up illusion.A quarter or knife is pushed through a playing card tuck box. This doesn't seem like that impressive of a feat until you open the box. Your audience won't believe t,"['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:56:57.612525,2025-04-13 16:56:57.612526,20873,Penetration (0.90),"Penetration (0.90) - The description mentions a quarter or knife being pushed through a playing card tuck box, which is a classic penetration effect.",Penetration (0.90),"Penetration (0.90) - The description mentions a quarter or knife being pushed through a playing card tuck box, which is a classic penetration effect.",cards (0.90); gimmick (0.80),cards (0.90) - The main prop used in the effect is a playing card tuck box.; gimmick (0.80) - The product likely includes a specialized gimmick or device to facilitate the penetration effect.,cards (0.90); gimmick (0.80),cards (0.90) - The main prop used in the effect is a playing card tuck box.; gimmick (0.80) - The product likely includes a specialized gimmick or device to facilitate the penetration effect.
463658,Vortex Magic Presents Intuitive Destination by Philip Ryan - (Invisible Deck Postcards),Philip Ryan -,29.95,https://www.penguinmagic.com/p/20874,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25618a-67884e75f3c17.png,"Philip Ryan has been performing his postcard routine for many years. In this version, you show the spectator a list of 30 countries -they have a COMPLETELY FREE CHOICE of any country. You then fan the postcards showing that t","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:56:57.613526,2025-04-13 16:56:57.613527,20874,Prediction (0.90); Mentalism (0.80),"Prediction (0.90) - The spectator is given a completely free choice of any country from a list of 30, and the performer is then able to reveal the chosen country.; Mentalism (0.80) - The effect involves the performer seemingly reading the spectators mind to determine their chosen country.",Prediction (0.90); Mentalism (0.80),"Prediction (0.90) - The spectator is given a completely free choice of any country from a list of 30, and the performer is then able to reveal the chosen country.; Mentalism (0.80) - The effect involves the performer seemingly reading the spectators mind to determine their chosen country.",cards (0.90),cards (0.90) - The main prop used in the effect is a set of postcards.,cards (0.90),cards (0.90) - The main prop used in the effect is a set of postcards.
463659,BACK FIRE by Alan Rorrison (Instant Download),Alan Rorrison,34.95,https://www.penguinmagic.com/p/20875,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25619a-678932ad927b2.jpeg,"""Back Fire"" - The Vanishing Act in Your Hands!Unleash the magic of impossibility with Back Fire! Imagine this: you casually place the cap of a Sharpie pen on its back end, and with a simple gesture, it vanishes be","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:56:57.614484,2025-04-13 16:56:57.614485,20875,Vanish (0.90); Impossible Object (0.80),"Vanish (0.90) - The main effect is the vanishing of the Sharpie pen cap, which is explicitly mentioned in the description.; Impossible Object (0.80) - The description suggests that the vanishing of the Sharpie pen cap is an impossible or miraculous event.",Vanish (0.90); Impossible Object (0.80),"Vanish (0.90) - The main effect is the vanishing of the Sharpie pen cap, which is explicitly mentioned in the description.; Impossible Object (0.80) - The description suggests that the vanishing of the Sharpie pen cap is an impossible or miraculous event.",,,,
463660,Absurd About Astrology by Christopher Parrish (Instant Download),Christopher Parrish,20.0,https://www.penguinmagic.com/p/20876,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25620a-67890757a0d82.png,"IMPORTANT NOTE: This work is designed to teach presentations on how to DIVINE star signs, not on how to secretly DISCOVER a participant's star sign. Christopher mentions many of the methods he uses to secretly discover a pers","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:56:57.615336,2025-04-13 16:56:57.615337,20876,Prediction (0.90); Mind Reading (0.80); Forcing (0.70),Prediction (0.90) - The title Absurd About Astrology and the description mentioning how to DIVINE star signs suggest that the main effect is a prediction or mentalism-based effect involving astrological signs.; Mind Reading (0.80) - The description mentions how to secretly DISCOVER a participants star sign; Forcing (0.70) - The description suggests the use of methods to secretly discover a participants star sign,Prediction (0.90); Mind Reading (0.80); Forcing (0.70),Prediction (0.90) - The title Absurd About Astrology and the description mentioning how to DIVINE star signs suggest that the main effect is a prediction or mentalism-based effect involving astrological signs.; Mind Reading (0.80) - The description mentions how to secretly DISCOVER a participants star sign; Forcing (0.70) - The description suggests the use of methods to secretly discover a participants star sign,paper (0.80),"paper (0.80) - The description does not explicitly mention props, but paper or written materials may be used to present the astrological information.",paper (0.80),"paper (0.80) - The description does not explicitly mention props, but paper or written materials may be used to present the astrological information."
463662,Omni Coin US version (DVD and  2 Gimmicks) by SansMinds Creative Lab,SansMinds Creative Lab,35.0,https://www.penguinmagic.com/p/20878,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25622a-678993781bb06.png,"Omni Deck from Palmer's Magic has been a modern classic for card magic. Imagine that you can now perform the time-tested professional effect with a BORROWED COIN! Oh, and did we tell you the coin is not only borrowed, but SIG","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:56:57.617133,2025-04-13 16:56:57.617134,20878,Transformation (0.90); Teleportation (0.80); Penetration (0.70),"Transformation (0.90) - The product description mentions that the effect involves transforming a borrowed coin, which fits the Transformation category.; Teleportation (0.80) - The description suggests that the coin can be made to teleport or appear in a different location, which is a Teleportation effect.; Penetration (0.70) - The description implies that the coin may be able to pass through or penetrate other objects, which is a Penetration effect.",Transformation (0.90); Teleportation (0.80); Penetration (0.70),"Transformation (0.90) - The product description mentions that the effect involves transforming a borrowed coin, which fits the Transformation category.; Teleportation (0.80) - The description suggests that the coin can be made to teleport or appear in a different location, which is a Teleportation effect.; Penetration (0.70) - The description implies that the coin may be able to pass through or penetrate other objects, which is a Penetration effect.",coins (0.90); gimmick (0.90),"coins (0.90) - The main prop used in the effect is a borrowed coin.; gimmick (0.90) - The product includes 2 gimmicks, which are specialized props used to facilitate the magic effect.",coins (0.90); gimmick (0.90),"coins (0.90) - The main prop used in the effect is a borrowed coin.; gimmick (0.90) - The product includes 2 gimmicks, which are specialized props used to facilitate the magic effect."
463664,The Return of Stickman Bob (Gimmicks and Online Instructions) by Kieron Johnson,Kieron Johnson,45.0,https://www.penguinmagic.com/p/20880,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25624a-678af106e491d.png,"Stickman Bob is one of the most spectacular, theatrical and entertaining ways to find a playing card... EVER!""Such brilliant, mad, obsessive thinking that has created spectacular effects. You are a true one off. Keep up","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:56:57.618423,2025-04-13 16:56:57.618423,20880,Transformation (0.90); Production (0.80),"Transformation (0.90) - The title mentions the Return of Stickman Bob, suggesting a transformation effect where the Stickman Bob character appears or reappears; Production (0.80) - The description suggests that the Stickman Bob character is one of the most spectacular",Transformation (0.90); Production (0.80),"Transformation (0.90) - The title mentions the Return of Stickman Bob, suggesting a transformation effect where the Stickman Bob character appears or reappears; Production (0.80) - The description suggests that the Stickman Bob character is one of the most spectacular",Gimmick (0.90),"Gimmick (0.90) - The product is described as containing Gimmicks and Online Instructions, indicating the use of a specialized prop or device",Gimmick (0.90),"Gimmick (0.90) - The product is described as containing Gimmicks and Online Instructions, indicating the use of a specialized prop or device"
463756,Sleightly Used Book Of Magic by Landon Stark (Instant Download),Landon Stark,4.5,https://www.penguinmagic.com/p/20882,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25626a-678d0b878f16e.jpeg,"Alrighty folks! I’ve got a book that’s about to change your life—or at least, it’ll make your friends think you’ve secretly joined the magic circle (boo!)... the magic castle (ahh!). Introducing Sleightly Used Book","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:21.583795,2025-04-13 16:57:21.583797,20882,Transformation (0.90); Prediction (0.80),Transformation (0.90) - The description mentions that the book will make your friends think youve secretly joined the magic circle; Prediction (0.80) - The title Sleightly Used Book Of Magic implies that the book contains predictive or mentalism-based effects.,Transformation (0.90); Prediction (0.80),Transformation (0.90) - The description mentions that the book will make your friends think youve secretly joined the magic circle; Prediction (0.80) - The title Sleightly Used Book Of Magic implies that the book contains predictive or mentalism-based effects.,cards (0.90),cards (0.90) - The list of props includes cards which are commonly used in magic tricks.,cards (0.90),cards (0.90) - The list of props includes cards which are commonly used in magic tricks.
463759,Puncture by Francis Mcallister (Instant Download),Francis Mcallister,34.95,https://www.penguinmagic.com/p/20885,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25629a-67900ecf0a940.jpeg,"A signed cut and restored balloon! Everything is examined before and afterwards and the balloon is given as a souvenir 🎈you start clean and end clean.Very easy to do!“Puncture is a trick for everyone's repertoire and","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:21.586565,2025-04-13 16:57:21.586566,20885,Restoration (0.90); Penetration (0.70),"Restoration (0.90) - The description mentions a signed cut and restored balloon, which is a classic restoration effect.; Penetration (0.70) - The puncture in the title could suggest a penetration effect, where the balloon is punctured and then restored.",Restoration (0.90); Penetration (0.70),"Restoration (0.90) - The description mentions a signed cut and restored balloon, which is a classic restoration effect.; Penetration (0.70) - The puncture in the title could suggest a penetration effect, where the balloon is punctured and then restored.",,,,
463760,Cover by lexor magic (Instant Download),lexor magic,10.0,https://www.penguinmagic.com/p/20886,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25630a-6794799b6558f.png,"Imagine a shuffled deck of cards handed to the spectator, who freely cuts and shuffles the deck. While the performer’s back is turned, the spectator selects a card to remember and loses it somewhere in the deck. The perform","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:21.587185,2025-04-13 16:57:21.587186,20886,Choice Revelation (0.90),"Choice Revelation (0.90) - The spectator selects a card and loses it in the deck, and the performer is able to reveal the selected card.",Choice Revelation (0.90),"Choice Revelation (0.90) - The spectator selects a card and loses it in the deck, and the performer is able to reveal the selected card.",cards (0.90),cards (0.90) - The main prop used in the effect is a deck of cards.,cards (0.90),cards (0.90) - The main prop used in the effect is a deck of cards.
463761,THE FREAK ROUTINE by Rogelio Mechilina (Instant Download),Rogelio Mechilina,10.95,https://www.penguinmagic.com/p/20887,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25631a-678fb54039ab2.jpg,An insane coin routine using a technique of the highest quality,"['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:21.587913,2025-04-13 16:57:21.587914,20887,Transformation (0.90),Transformation (0.90) - The description mentions a technique of the highest quality which suggests a transformation effect involving coins,Transformation (0.90),Transformation (0.90) - The description mentions a technique of the highest quality which suggests a transformation effect involving coins,Coins (0.90),"Coins (0.90) - The main prop used in the effect is coins, as explicitly mentioned in the description",Coins (0.90),"Coins (0.90) - The main prop used in the effect is coins, as explicitly mentioned in the description"
463762,iDrink by Michael O’Brien (Instant Download),Michael O’Brien,34.95,https://www.penguinmagic.com/p/20888,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25632a-678ffe9396f07.jpg,"*FOR iPHONE ONLY*Magically producing a bottle of liquor has been one of my favorite go-to effects for YEARS! The reactions are incredible! Sometimes, however, a full size bottle is just not going to fit into your act whethe","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:21.588525,2025-04-13 16:57:21.588526,20888,Production (0.90),"Production (0.90) - The main effect is the magical production of a bottle of liquor, which is one of the standard magic effects.",Production (0.90),"Production (0.90) - The main effect is the magical production of a bottle of liquor, which is one of the standard magic effects.",phone (0.90),"phone (0.90) - The product is specifically designed for iPhone, indicating that a phone is the primary prop used.",phone (0.90),"phone (0.90) - The product is specifically designed for iPhone, indicating that a phone is the primary prop used."
463855,COIN COLOR CHANGE IDEAS by Rogelio Mechilina (Instant Download),Rogelio Mechilina,25.95,https://www.penguinmagic.com/p/20891,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25635a-6790a248c5b4f.jpg,"This is a collection of spellbound changes that will b low you away. Seriously, watch the demo and you will have no choice but to learn these creative and fun moves. Download today!","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:49.510103,2025-04-13 16:57:49.510104,20891,Transformation (0.90),"Transformation (0.90) - The main magical effect is the transformation of coins, which is explicitly mentioned in the title and description.",Transformation (0.90),"Transformation (0.90) - The main magical effect is the transformation of coins, which is explicitly mentioned in the title and description.",coins (0.90),"coins (0.90) - The primary prop used in the effect is coins, as stated in the title and description.",coins (0.90),"coins (0.90) - The primary prop used in the effect is coins, as stated in the title and description."
463856,Stab In The Dark by Alex Latorre (Trick),Alex Latorre,39.95,https://www.penguinmagic.com/p/20892,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25636a-6790fdc82b5cf.png,"“Stab in the Dark is a shocking, visual effect, accomplished by a clever, fooling method. It’s totally self-contained and the book can be used over and over again. A killer ending to ANY booktest routine. Love it! Althoug","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:49.513264,2025-04-13 16:57:49.513264,20892,Penetration (0.90); Prediction (0.80),"Penetration (0.90) - The description mentions a shocking; Prediction (0.80) - The description mentions the trick being a killer ending to ANY booktest routine, which implies a prediction element",Penetration (0.90); Prediction (0.80),"Penetration (0.90) - The description mentions a shocking; Prediction (0.80) - The description mentions the trick being a killer ending to ANY booktest routine, which implies a prediction element",,,,
463857,Stab In The Dark by Alex Latorre (Refill),Alex Latorre,100.0,https://www.penguinmagic.com/p/20893,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25637a-6790ff1e6a863.png,"This refill pack contains 50 sets of the necessary materials for Stab In The Dark.No instructions or other gimmicks necessary for Stab In The Dark are included with this refill.","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:49.514137,2025-04-13 16:57:49.514138,20893,Penetration (0.90),"Penetration (0.90) - The description mentions that the product contains materials for the Stab In The Dark effect, which suggests a penetration-based magic trick.",Penetration (0.90),"Penetration (0.90) - The description mentions that the product contains materials for the Stab In The Dark effect, which suggests a penetration-based magic trick.",Prop: Gimmick (0.90),"Prop: Gimmick (0.90) - The refill pack contains the necessary materials for the Stab In The Dark effect, which likely includes some kind of gimmick or special device.",Prop: Gimmick (0.90),"Prop: Gimmick (0.90) - The refill pack contains the necessary materials for the Stab In The Dark effect, which likely includes some kind of gimmick or special device."
463858,Studies in Deception by Aurelio Paviato (Hardback),Aurelio Paviato,69.95,https://www.penguinmagic.com/p/20894,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25638a-67911f37bb36b.jpg,"""Aurelio Paviato is a master of his craft. He takes classic effects and gives them a 21st century spin. Solid practical methods are concealed by a relaxed style, easy manner, and a keen eye for detail. This is superb mat","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:49.514818,2025-04-13 16:57:49.514819,20894,Transformation (0.90); Mentalism (0.80),"Transformation (0.90) - The description mentions that Aurelio Paviato takes classic effects and gives them a 21st century spin, suggesting that transformation is a key element in the magic tricks presented.; Mentalism (0.80) - The description also mentions a keen eye for detail, which could imply some form of mentalism or mind reading.",Transformation (0.90); Mentalism (0.80),"Transformation (0.90) - The description mentions that Aurelio Paviato takes classic effects and gives them a 21st century spin, suggesting that transformation is a key element in the magic tricks presented.; Mentalism (0.80) - The description also mentions a keen eye for detail, which could imply some form of mentalism or mind reading.",cards (0.90),"cards (0.90) - The main props used in the magic tricks are likely cards, as they are a classic tool for many magic effects.",cards (0.90),"cards (0.90) - The main props used in the magic tricks are likely cards, as they are a classic tool for many magic effects."
463859,Juan Tamariz's Flamenco by Stephen Minch (Standard Edition),Stephen Minch,99.95,https://www.penguinmagic.com/p/20895,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25639a-67912af5516f9.jpg,"Flamenco is the long-awaited sequel to Juan Tamariz’s Sonata and Mnemonica, and the third volume in his Bewitched Music series. Filling its pages are central pieces of the Tamariz repertoire: tricks and routines that have b","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:49.515598,2025-04-13 16:57:49.515599,20895,Mentalism (0.90); Transformation (0.70),"Mentalism (0.90) - The description mentions tricks and routines that have been central pieces of the Tamariz repertoire, which suggests a focus on mental effects and mentalism.; Transformation (0.70) - While not explicitly stated, the description of tricks and routines suggests the possibility of transformation effects as part of the repertoire.",Mentalism (0.90); Transformation (0.70),"Mentalism (0.90) - The description mentions tricks and routines that have been central pieces of the Tamariz repertoire, which suggests a focus on mental effects and mentalism.; Transformation (0.70) - While not explicitly stated, the description of tricks and routines suggests the possibility of transformation effects as part of the repertoire.",cards (0.90),"cards (0.90) - The product is part of the Bewitched Music series, which implies the use of cards as the primary prop.",cards (0.90),"cards (0.90) - The product is part of the Bewitched Music series, which implies the use of cards as the primary prop."
463860,Juan Tamariz's Flamenco by Stephen Minch (Standard Edition),Stephen Minch,99.95,https://www.penguinmagic.com/p/20896,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25639a-67912af5516f9.jpg,"Flamenco is the long-awaited sequel to Juan Tamariz’s Sonata and Mnemonica, and the third volume in his Bewitched Music series. Filling its pages are central pieces of the Tamariz repertoire: tricks and routines that have b","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:49.516150,2025-04-13 16:57:49.516151,20896,Mentalism (0.90); Transformation (0.70),"Mentalism (0.90) - The description mentions tricks and routines that have been central pieces of the Tamariz repertoire, which suggests a focus on mental effects and mentalism.; Transformation (0.70) - While not explicitly stated, the description of tricks and routines suggests the possibility of transformation effects as part of the repertoire.",Mentalism (0.90); Transformation (0.70),"Mentalism (0.90) - The description mentions tricks and routines that have been central pieces of the Tamariz repertoire, which suggests a focus on mental effects and mentalism.; Transformation (0.70) - While not explicitly stated, the description of tricks and routines suggests the possibility of transformation effects as part of the repertoire.",cards (0.90),"cards (0.90) - The description indicates that this is a magic product related to the work of Juan Tamariz, who is known for his card magic.",cards (0.90),"cards (0.90) - The description indicates that this is a magic product related to the work of Juan Tamariz, who is known for his card magic."
463861,Lyric by Agustin (Instant Download),Agustin,34.95,https://www.penguinmagic.com/p/20897,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25641a-679176b6ab236.jpg,"A small paper attached to the card which you can produce any writing on.You can even change it into real money.Hyper Visual. Easy to do. Examinable.","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:49.517086,2025-04-13 16:57:49.517087,20897,Transformation (0.90); Production (0.80),"Transformation (0.90) - The description mentions that the paper can be transformed into real money, which is a transformation effect.; Production (0.80) - The description mentions that the performer can produce writing on the paper, which is a production effect.",Transformation (0.90); Production (0.80),"Transformation (0.90) - The description mentions that the paper can be transformed into real money, which is a transformation effect.; Production (0.80) - The description mentions that the performer can produce writing on the paper, which is a production effect.",paper (0.90),paper (0.90) - The main prop used in the effect is a small paper.,paper (0.90),paper (0.90) - The main prop used in the effect is a small paper.
463862,Two Steps Ahead by Francis Mcallister (Instant Download),Francis Mcallister,34.95,https://www.penguinmagic.com/p/20898,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25642a-6791b3d79c853.jpeg,"This is a powerful mentalism opener for stage but can also be done close up!A Prediction is written before a spectator comes up on stage. The spectatorWalks up on stage with the magician.The magician asks a spectator to th","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:49.517736,2025-04-13 16:57:49.517737,20898,Prediction (0.90); Mentalism (0.80),"Prediction (0.90) - The main effect is explicitly mentioned as a Prediction in the description; Mentalism (0.80) - The description suggests the effect involves a mentalism element, where the magicians prediction is revealed before a spectator is brought on stage",Prediction (0.90); Mentalism (0.80),"Prediction (0.90) - The main effect is explicitly mentioned as a Prediction in the description; Mentalism (0.80) - The description suggests the effect involves a mentalism element, where the magicians prediction is revealed before a spectator is brought on stage",paper (0.70),"paper (0.70) - The description mentions a written prediction, which likely involves paper as a prop",paper (0.70),"paper (0.70) - The description mentions a written prediction, which likely involves paper as a prop"
463863,Milestones by Bryan Miles - Book (A5 | Hardcover),Bryan Miles - Book,100.0,https://www.penguinmagic.com/p/20899,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25643a-679366254c84e.png,"Shared within this book are over 20 mentalism effects. None of them are original.None of them use new methods.None of them fit in your wallet. All of the effects are focused on premise, presentation and purpose.""","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:57:49.518324,2025-04-13 16:57:49.518325,20899,Mentalism (0.90); Prediction (0.80); Mind Reading (0.70),"Mentalism (0.90) - The description explicitly mentions that the effects are focused on premise, presentation, and purpose, which are key elements of mentalism; Prediction (0.80) - The effects may involve some form of prediction, even though its not the main focus; Mind Reading (0.70) - The effects may involve some form of mind reading, even though its not the main focus",Mentalism (0.90); Prediction (0.80); Mind Reading (0.70),"Mentalism (0.90) - The description explicitly mentions that the effects are focused on premise, presentation, and purpose, which are key elements of mentalism; Prediction (0.80) - The effects may involve some form of prediction, even though its not the main focus; Mind Reading (0.70) - The effects may involve some form of mind reading, even though its not the main focus",paper (0.70),paper (0.70) - The effects may involve the use of paper as a prop,paper (0.70),paper (0.70) - The effects may involve the use of paper as a prop
463955,"IT IS NOT A FORCE, IT IS AN ACAAN by Joseph B (Instant Download)",Joseph B,34.95,https://www.penguinmagic.com/p/20901,https://s3.amazonaws.com/images.penguinmagic.com/images/products/large/25645a-67968fa326529.jpg,"A normal deck of cardsLook the full performanceNo GimmickEasy to doDownload now!","['magic tricks', 'magic shops', 'card tricks', 'street magic', 'levitation', 'magic store', 'magic supplies']",2025-04-13 16:58:16.274685,2025-04-13 16:58:16.274686,20901,Choice Revelation (0.90); Control / Forcing (0.80),"Choice Revelation (0.90) - The title suggests that the main effect is a card being chosen by the spectator, which is then revealed; Control / Forcing (0.80) - The title also suggests that the card is not actually freely chosen, but rather forced or controlled by the performer",Choice Revelation (0.90); Control / Forcing (0.80),"Choice Revelation (0.90) - The title suggests that the main effect is a card being chosen by the spectator, which is then revealed; Control / Forcing (0.80) - The title also suggests that the card is not actually freely chosen, but rather forced or controlled by the performer",cards (1.00),cards (1.00) - The main prop used in the effect is a normal deck of playing cards,cards (1.00),cards (1.00) - The main prop used in the effect is a normal deck of playing cards
